DMS_id,h,N_h,exact_or_sampled,V_h,V_h_se,G_h,G_h_se,V_h_over_Vinf,G_h_over_GMD,V_h_N1_mean,V_h_N1_lo,V_h_N1_hi,V_h_N2_mean
GB1_IgG-Fc_fitness_1FCC,1_nested,184735,exact,0.3287139227303993,0.0015909481884007178,0.49915198558893353,0.0014866265206883987,0.32355923421182836,0.4414445638000682,,,,
GB1_IgG-Fc_fitness_1FCC,1_samesite,861874,exact,0.10421795644011152,0.00034825548425043555,0.2605949063678622,0.0004037911287436431,0.10258367487689532,0.23046728870436253,,,,
GB1_IgG-Fc_fitness_1FCC,1_sampled,4765,sampled,0.15014393569611212,0.006343004418389207,0.3094995416497363,0.0065510811505824565,0.14778947131858539,0.2737180139605919,,,,
GB1_IgG-Fc_fitness_1FCC,1_nested_sampled,827,sampled,0.35419592255342225,0.025227014210606805,0.5238648997081382,0.02290713632807196,0.3486416410671215,0.4633003951070582,,,,
GB1_IgG-Fc_fitness_1FCC,1_samesite_sampled,3938,sampled,0.10729198213313713,0.005305962895825949,0.26448172775580514,0.006060331933661727,0.10560949559942863,0.23390475108397182,,,,
GB1_IgG-Fc_fitness_1FCC,2,174510,sampled,0.45928199525270735,0.0019493938583893431,0.6422321629179524,0.0017029770630937221,0.4520798189407013,0.5679831097600173,,,,
GB1_IgG-Fc_fitness_1FCC,3,2015789,sampled,0.670655566948053,0.0006812471433854315,0.8419520275746224,0.0005601224514027804,0.6601387609601966,0.7446131765152342,,,,
GB1_IgG-Fc_fitness_1FCC,4,17804936,sampled,1.0603633055754935,0.0002715887650971377,1.1682253773712763,0.00020605531359187444,1.0437353437557966,1.0331657631800606,,,,
GB1_IgG-Fc_fitness_1FCC,random,4314322495,closed_form,1.0159312050886986,,1.1307240512650218,,1.0,1.0,,,,
GB1_IgG-Fc_fitness_1FCC_2016,1,428264,exact,0.2823401692085708,0.0009666619056781481,0.46835629137181906,0.0008979595916076331,0.27223642113752233,0.44086407091895946,,,,
GB1_IgG-Fc_fitness_1FCC_2016,1_nested,52175,exact,0.38517002134035855,0.003091827599703892,0.5832710211433041,0.0028712508808862755,0.37138643230642093,0.5490333781513238,,,,
GB1_IgG-Fc_fitness_1FCC_2016,1_samesite,376089,exact,0.2680745365126503,0.0010115659376748768,0.4524141180409659,0.0009388087993426549,0.2584812944713946,0.4258576931603741,,,,
GB1_IgG-Fc_fitness_1FCC_2016,1_sampled,34844,sampled,0.27927191049240385,0.00334359121671935,0.46646505639360375,0.0031281243004358298,0.2692779622885576,0.43908385024738866,,,,
GB1_IgG-Fc_fitness_1FCC_2016,1_nested_sampled,4237,sampled,0.37713112008127775,0.010667640572717614,0.5749828499057931,0.009999492109792578,0.36363520896903817,0.5412317173653864,,,,
GB1_IgG-Fc_fitness_1FCC_2016,1_samesite_sampled,30607,sampled,0.2657250267394033,0.003501284074456883,0.4514426794500563,0.0032718577465499594,0.25621586361226706,0.42494327740526217,,,,
GB1_IgG-Fc_fitness_1FCC_2016,2,636197,sampled,0.5539340201485752,0.00119703865335709,0.7133199799141853,0.0009703603942853625,0.5341110888127587,0.6714485446361619,,,,
GB1_IgG-Fc_fitness_1FCC_2016,3,5076834,sampled,0.8294474078405119,0.0005368915537167661,0.9194219446457428,0.00040031125981458633,0.7997650297697746,0.8654524533480786,,,,
GB1_IgG-Fc_fitness_1FCC_2016,4,14252125,sampled,1.1341740271033218,0.000373446496958082,1.1301086391300725,0.00026371897976485884,1.0935867855829233,1.0637719710527778,,,,
GB1_IgG-Fc_fitness_1FCC_2016,random,245876400,closed_form,1.0371138734076455,,1.0623598570769295,,1.0,1.0,,,,
HLA-A2_TAPBPR_meanscore_5WER,1,29558,exact,0.5600323244811118,0.005407703827542339,0.8188243847554855,0.003900061139166353,0.4901552965477084,0.6949509413851586,,,,
HLA-A2_TAPBPR_meanscore_5WER,1_nested,0,exact,,,,,,,,,,
HLA-A2_TAPBPR_meanscore_5WER,1_samesite,29558,exact,0.5600323244811118,0.005407703827542339,0.8188243847554855,0.003900061139166353,0.4901552965477084,0.6949509413851586,,,,
HLA-A2_TAPBPR_meanscore_5WER,1_sampled,29558,exact_enum,0.5600323244811118,0.005407703827542339,0.8188243847554855,0.003900061139166353,0.4901552965477084,0.6949509413851586,,,,
HLA-A2_TAPBPR_meanscore_5WER,1_nested_sampled,0,exact_enum,,,,,,,,,,
HLA-A2_TAPBPR_meanscore_5WER,1_samesite_sampled,29558,exact_enum,0.5600323244811118,0.005407703827542339,0.8188243847554855,0.003900061139166353,0.4901552965477084,0.6949509413851586,,,,
HLA-A2_TAPBPR_meanscore_5WER,2,5559938,exact_enum,1.145657863272987,0.0007600312172286586,1.1801585356180804,0.00040200745751107125,1.0027104600347478,1.0016217159390364,,,,
HLA-A2_TAPBPR_meanscore_5WER,random,5589496,closed_form,1.1425609973524016,,1.1782477524577857,,1.0,1.0,,,,
KRAS_DARPinK27_norfitness_5O2S,1,178027,exact,0.07384832737308891,0.00034646199183826197,0.26808123529036026,0.0006526420186745605,0.3527650106691872,0.5140884097882673,,,,
KRAS_DARPinK27_norfitness_5O2S,1_nested,36104,exact,0.11319178838960246,0.0009414091500569552,0.34724406181417367,0.0017118894653575091,0.5407042225505223,0.6658957213216273,,,,
KRAS_DARPinK27_norfitness_5O2S,1_samesite,141923,exact,0.06383968665565619,0.0003578297208831718,0.24794288781450532,0.0006829906086765133,0.3049548790783688,0.4754699252889231,,,,
KRAS_DARPinK27_norfitness_5O2S,1_sampled,18520,sampled,0.07412957451143824,0.0010806357898765025,0.2692839378020276,0.002022354948848303,0.3541084960708164,0.5163947831567791,,,,
KRAS_DARPinK27_norfitness_5O2S,1_nested_sampled,3781,sampled,0.11082601003223741,0.0029111335127153188,0.34219177721322314,0.005258632470968707,0.5294031700126561,0.6562071619806976,,,,
KRAS_DARPinK27_norfitness_5O2S,1_samesite_sampled,14739,sampled,0.06471582712666717,0.0011209859018761607,0.25058086833912424,0.002126357880044753,0.30914010186672575,0.4805286725432205,,,,
KRAS_DARPinK27_norfitness_5O2S,2,1057140,sampled,0.1295326469474671,0.00018926978705998253,0.3863744585589204,0.00032225191140764886,0.6187626342784693,0.7409344811777678,,,,
KRAS_DARPinK27_norfitness_5O2S,3,4884936,sampled,0.229959549055012,0.00011690781895834142,0.5574715521583319,0.00017473273679097646,1.0984904555256638,1.0690403729334772,,,,
KRAS_DARPinK27_norfitness_5O2S,4,14039404,sampled,0.2083939668544754,6.7509634115032e-05,0.5194859069360057,0.00010229856982895993,0.995474136731803,0.996196856206258,,,,
KRAS_DARPinK27_norfitness_5O2S,random,190759278,closed_form,0.20934141748638935,,0.5214691290176573,,1.0,1.0,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,1,174061,exact,0.06560256379318564,0.0003368657481932128,0.2458573395061033,0.0006375892926911985,0.26295441747814896,0.42889738262316685,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,1_nested,35395,exact,0.11598295891588166,0.0010664128985541285,0.33544825025351005,0.0018369809250169593,0.4648938949286262,0.58518845452519,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,1_samesite,138666,exact,0.05274278500553888,0.0003143929882294877,0.22298893423080543,0.0006341357684975664,0.21140863261120504,0.3890035190230623,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,1_sampled,18950,sampled,0.06609994832594981,0.0010192309859716941,0.2469032524319335,0.0019388906954190895,0.264948081330799,0.43072197454806715,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,1_nested_sampled,3884,sampled,0.11648347567436843,0.003252346669953693,0.3336313021637019,0.00559666264311203,0.4669001136654557,0.5820187940967222,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,1_samesite_sampled,15066,sampled,0.053111124469501295,0.000941199273774079,0.224544846407894,0.0019245329874052314,0.21288504578136397,0.39171780309400106,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,2,1069550,sampled,0.13163748429988875,0.00019468454527837167,0.3836504068976558,0.0003294517907581803,0.5276418481370657,0.6692769705035905,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,3,5089719,sampled,0.2504427117158599,0.00012428461964797858,0.5763143822671449,0.0001820838084212684,1.003848227311697,1.005378690825415,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,4,13821781,sampled,0.2585701598720705,7.934166500932091e-05,0.5872720993119955,0.000111634872863251,1.0364254357610139,1.0244943949549026,,,,
KRAS_PICK3CG-RBD_norfitness_1HE8,random,184368003,closed_form,0.2494826457845573,,0.5732311491443999,,1.0,1.0,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,1,229670,exact,0.03940507112373084,0.00019320989584960678,0.1819568008882483,0.00044608212987194603,0.25591411426995814,0.4082929007201637,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,1_nested,43202,exact,0.07333811008045475,0.0006558484545248888,0.2533749328035619,0.0013817054123371033,0.47629041004748995,0.5685480607437094,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,1_samesite,186468,exact,0.031543265618183575,0.00017827053631040742,0.1654102291708202,0.0004377135223239549,0.20485604140930144,0.3711640452418123,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,1_sampled,17168,sampled,0.03989643921431347,0.0007194753371074251,0.18280990043148654,0.001643518907597515,0.2591052778967698,0.4102071709503032,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,1_nested_sampled,3207,sampled,0.07778176382652138,0.002506235699039885,0.2615064808035038,0.005213791889359132,0.5051494802158008,0.5867944428741614,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,1_samesite_sampled,13961,sampled,0.03119375057944856,0.0006498410365563695,0.164732403600811,0.0015890070834990372,0.202586134795479,0.3696430723141154,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,2,990683,sampled,0.07475879033326217,0.0001302012389526901,0.27447188394239497,0.0002736428813720094,0.4855169415113319,0.6158875134862095,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,3,4675775,sampled,0.15896474379262143,8.603737012068801e-05,0.4461506325111248,0.0001594505248940386,1.032387975651695,1.001117490617894,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,4,14316374,sampled,0.15788914581921623,4.620636923252165e-05,0.45753185656553114,8.62267098103063e-05,1.025402562484688,1.026655821475742,,,,
KRAS_RAF1-RBD_norfitness_6VJJ,random,268227541,closed_form,0.1539777172358821,,0.44565261988955834,,1.0,1.0,,,,
KRAS_RAF1_norfitness_6VJJ,1,127076,exact,0.07103472695113783,0.0004272311953766028,0.25367245069539174,0.0007820488940176618,0.2756048222508273,0.4465289242878613,,,,
KRAS_RAF1_norfitness_6VJJ,1_nested,24138,exact,0.16072814929509077,0.00159368199204476,0.40050099910910797,0.0025830737106459756,0.6236027773802595,0.7049850301763668,,,,
KRAS_RAF1_norfitness_6VJJ,1_samesite,102938,exact,0.050002456763856784,0.00034042120690285345,0.21924252684209866,0.0007103186090013043,0.19400255058327753,0.3859233803299765,,,,
KRAS_RAF1_norfitness_6VJJ,1_sampled,31680,sampled,0.07162316000978991,0.0008588681379470528,0.2544238919651441,0.0015742843814458716,0.27788786035763763,0.44785165468656324,,,,
KRAS_RAF1_norfitness_6VJJ,1_nested_sampled,6017,sampled,0.16239898321615925,0.0031998067550404953,0.40425104473454926,0.005178853001234944,0.6300853797015648,0.7115860774503944,,,,
KRAS_RAF1_norfitness_6VJJ,1_samesite_sampled,25663,sampled,0.05033967295711793,0.0006843414947048092,0.21929510818251702,0.001431507903947913,0.19531090232886483,0.3860159370475477,,,,
KRAS_RAF1_norfitness_6VJJ,2,1477164,sampled,0.1218509000971021,0.00016718402603475925,0.3571556836062899,0.00028040101301869214,0.4727644787804342,0.6286860980245559,,,,
KRAS_RAF1_norfitness_6VJJ,3,4318834,sampled,0.29509715030743816,0.00015117741993414706,0.6300181212205361,0.00021154395340117384,1.1449357398551163,1.1089943475504727,,,,
KRAS_RAF1_norfitness_6VJJ,4,14172322,sampled,0.2610463191562971,8.286748154728248e-05,0.5720688218256189,0.00011724850121108902,1.0128232693819283,1.0069886380179094,,,,
KRAS_RAF1_norfitness_6VJJ,random,80346826,closed_form,0.25774123388337994,,0.5680985864464586,,1.0,1.0,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,1,195700,exact,0.0497694264303978,0.00026448905563051606,0.2035460388620815,0.0005449065631996426,0.24131384839266687,0.39353671621956005,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,1_nested,37730,exact,0.09595991847864505,0.0009115752898437554,0.2885839370389791,0.001696874695682762,0.4652747455692014,0.5579493247372092,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,1_samesite,157970,exact,0.038737159132933914,0.00023656206671926494,0.18323534760289087,0.0005271577869778981,0.18782239653173977,0.3542679454442806,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,1_sampled,18803,sampled,0.04989672107393526,0.0008597834499215987,0.20326538486612877,0.0017635085853524711,0.24193105382409286,0.3929940986742686,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,1_nested_sampled,3692,sampled,0.09468512465502564,0.0028932211418658286,0.2849280901907329,0.005413213457622735,0.459093733941209,0.5508810959880598,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,1_samesite_sampled,15111,sampled,0.03895377977148129,0.0007775160448861063,0.18331311777206255,0.001712277627158335,0.18887271122649013,0.35441830659680784,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,2,1057185,sampled,0.10546689636286817,0.00016623293671284465,0.33141453556955186,0.00030924038966368984,0.5113706237894222,0.6407581732594876,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,3,4817251,sampled,0.2119694151003996,0.00010958006146190301,0.519773162717496,0.0001786663608611146,1.0277626038337941,1.0049314876301625,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,4,14106761,sampled,0.21209611803686712,6.162829609340092e-05,0.5307561700946851,0.00010050293111937875,1.0283769402928327,1.0261660775126158,,,,
KRAS_RALGDS-RBD_norfitness_1LFD,random,206867970,closed_form,0.2062435569359152,,0.5172224864236559,,1.0,1.0,,,,
KRAS_SOS1_norfitness_8BE4,1,177569,exact,0.07359574685467318,0.0003466004049878346,0.267409327508859,0.0006528565011943712,0.3516610740039789,0.5129392810771551,,,,
KRAS_SOS1_norfitness_8BE4,1_nested,35915,exact,0.11312130055437197,0.0009444472408373853,0.34692591895995123,0.0017170356061532097,0.5405252306798402,0.6654664334865186,,,,
KRAS_SOS1_norfitness_8BE4,1_samesite,141654,exact,0.06357442545799762,0.00035766836336801965,0.24724866574169413,0.000682673902470903,0.3037763959361972,0.47426749857343287,,,,
KRAS_SOS1_norfitness_8BE4,1_sampled,18850,sampled,0.07487266057245646,0.0010842403814937543,0.26926689030129414,0.002024264780339325,0.35776252508773226,0.5165024212719406,,,,
KRAS_SOS1_norfitness_8BE4,1_nested_sampled,3790,sampled,0.11322253332471481,0.0029449816850575183,0.3471819341387104,0.005286258665134112,0.5410089491862025,0.6659575167369083,,,,
KRAS_SOS1_norfitness_8BE4,1_samesite_sampled,15060,sampled,0.06522153057703413,0.001123245419622757,0.24965878829971314,0.002126690415510788,0.3116467251320079,0.4788905479776357,,,,
KRAS_SOS1_norfitness_8BE4,2,1054320,sampled,0.12897584580809449,0.0001889365169890272,0.38527582119876513,0.0003222916551972083,0.6162826847454717,0.7390284571713682,,,,
KRAS_SOS1_norfitness_8BE4,3,4901284,sampled,0.23067298809446835,0.00011687163029983476,0.5584978842044737,0.00017460564549589985,1.1022200902069779,1.0712995910640564,,,,
KRAS_SOS1_norfitness_8BE4,4,14025546,sampled,0.20802739640086268,6.751391620762874e-05,0.5188942593491634,0.00010230771294865817,0.9940131157991451,0.9953327014623495,,,,
KRAS_SOS1_norfitness_8BE4,random,188655600,closed_form,0.20928033352318226,,0.5213274501950961,,1.0,1.0,,,,
PSD95_CRIPT_1BE9,1,15751,exact,0.08032019418572334,0.0016960022110571148,0.23103212098342976,0.0026096005585027286,0.4873334189119765,0.6147050611273082,,,,
PSD95_CRIPT_1BE9,1_nested,1576,exact,0.11138381784098447,0.00709934208033049,0.26638485716370575,0.00981448296449208,0.6758083357518084,0.7087677644527595,,,,
PSD95_CRIPT_1BE9,1_samesite,14175,exact,0.07686648900895497,0.0017088476470164277,0.22710154516543227,0.0026845677754884574,0.4663784651948989,0.6042470138298894,,,,
PSD95_CRIPT_1BE9,1_sampled,15751,exact_enum,0.08032019418572374,0.0016960022110571148,0.23103212098342985,0.0026096005585027377,0.48733341891197896,0.6147050611273084,,,,
PSD95_CRIPT_1BE9,1_nested_sampled,1576,exact_enum,0.11138381784098447,0.00709934208033049,0.26638485716370575,0.00981448296449208,0.6758083357518084,0.7087677644527595,,,,
PSD95_CRIPT_1BE9,1_samesite_sampled,14175,exact_enum,0.07686648900895497,0.0017088476470164277,0.22710154516543227,0.0026845677754884574,0.4663784651948989,0.6042470138298894,,,,
PSD95_CRIPT_1BE9,2,1226925,exact_enum,0.1659004260662965,0.0002885395268939785,0.37770127114890634,0.00039263198134577705,1.0065815036116097,1.004946333787511,,,,
PSD95_CRIPT_1BE9,random,1242676,closed_form,0.1648156910007253,,0.3758422300277466,,1.0,1.0,,,,
PSD95_Tm2F_1BE9,1,15751,exact,0.08577242114088239,0.0013820567252452358,0.28056202076249226,0.0024276698764407706,0.5497269198779057,0.6461403708306299,,,,
PSD95_Tm2F_1BE9,1_nested,1576,exact,0.08384628749762695,0.00341964350572767,0.29866837071700536,0.007057135358798257,0.5373820717216334,0.6878396843806353,,,,
PSD95_Tm2F_1BE9,1_samesite,14175,exact,0.08598657187257697,0.0014878972649000415,0.2785489267569675,0.002580398765345622,0.5510994405618058,0.6415041720190032,,,,
PSD95_Tm2F_1BE9,1_sampled,15751,exact_enum,0.08577242114088236,0.0013820567252452373,0.28056202076249226,0.00242766987644077,0.5497269198779055,0.6461403708306299,,,,
PSD95_Tm2F_1BE9,1_nested_sampled,1576,exact_enum,0.08384628749762695,0.00341964350572767,0.29866837071700536,0.007057135358798257,0.5373820717216334,0.6878396843806353,,,,
PSD95_Tm2F_1BE9,1_samesite_sampled,14175,exact_enum,0.08598657187257697,0.0014878972649000415,0.2785489267569675,0.002580398765345622,0.5510994405618058,0.6415041720190032,,,,
PSD95_Tm2F_1BE9,2,1226925,exact_enum,0.156929243035765,0.00020386914129752793,0.43618471054539315,0.00031739688455961073,1.0057805092283172,1.0045427740237087,,,,
PSD95_Tm2F_1BE9,random,1242676,closed_form,0.15602732564003313,,0.4342121827209506,,1.0,1.0,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,1,45006,exact,0.7950432417882551,0.009878455154431805,0.7012977999983783,0.004939908823042666,0.22980564320034416,0.342477888276126,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,1_nested,19459,exact,1.1059035799418189,0.018203440803927065,0.8853273099236402,0.008566516533494191,0.3196591960639282,0.4323484652832688,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,1_samesite,25547,exact,0.5582627462259504,0.010272849489301236,0.5611236021029042,0.005601788698557016,0.16136471921034604,0.2740239970958703,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,1_sampled,3829,sampled,0.7889510726366038,0.03388797748093588,0.6996623405590994,0.01685957204736868,0.22804471401210083,0.3416792137399635,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,1_nested_sampled,1667,sampled,1.1395851028956039,0.0645622555287859,0.8932449646668242,0.029809268103061084,0.32939477224334707,0.43621504190243315,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,1_samesite_sampled,2162,sampled,0.5185963416274725,0.03234676424599813,0.5504013625814963,0.018428688763169686,0.14989922507986944,0.268787805068901,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,2,440400,sampled,1.7989188717755666,0.004776363988946271,1.2638335209449771,0.002131338425781103,0.5199738664072857,0.6171914918124908,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,3,2309988,sampled,2.253618426521476,0.002277005166205097,1.5192123340992938,0.0009757319733455062,0.6514038542985902,0.7419054102644751,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,4,4546200,sampled,2.7849599499966144,0.001744178103233678,1.773162120904885,0.0007304738252438306,0.8049870484486454,0.8659214655173967,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,5,4734683,sampled,3.537595724625771,0.0018232337116600198,2.1026249119752287,0.0007487176833708888,1.022534898921799,1.0268142003179206,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,6,3611518,sampled,4.2180565646302215,0.0021362300983135724,2.383572745323076,0.0008733569835588229,1.2192207303215412,1.1640147172466009,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,7,2255636,sampled,4.516596114103838,0.0026791411385939045,2.494732793163143,0.0011160407432560346,1.3055129841028739,1.2182995851658034,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,8,1194392,sampled,4.337378245940039,0.0036330301101269685,2.39180115642867,0.0015726606357645272,1.2537104212966796,1.168033051339932,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,9,551743,sampled,3.8741483314381373,0.0052738669652375595,2.151612282208468,0.002377549739195289,1.1198147501476357,1.0507371202382727,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,10,229173,sampled,3.2796494201336697,0.007946437584015158,1.8439170524973598,0.0037128855343557805,0.9479760406116159,0.9004745463298113,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,11,84163,sampled,2.618459524402189,0.012271005709209774,1.5071039082469655,0.0059359812955947,0.7568604367302748,0.7359922759066273,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,12,27386,sampled,1.945329021215187,0.01930376936767455,1.1538260425034532,0.009667184065156908,0.5622934243817077,0.5634694796925017,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,13,8099,sampled,1.39104346524264,0.030744240192075462,0.8577429312260754,0.01589555673276486,0.402078303980928,0.4188776690455324,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,14,2175,sampled,0.8376424367816078,0.04537117621878172,0.5660735632183925,0.024958315543187396,0.24211885447077156,0.2764413043081349,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,15,505,sampled,0.4223857425742573,0.06825091789582444,0.30948514851485126,0.038511678259598114,0.12208974575094127,0.1511366784787213,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,16,91,sampled,0.4810554945054944,0.1584783118312581,0.34824175824175824,0.09612484252135188,0.13904811904474687,0.17006341952374351,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,17,17,sampled,0.006976470588235295,0.006000919937617895,0.045882352941176485,0.026399365929386288,0.002016534732364515,0.022406588676693925,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,18,2,sampled,0.003200000000000006,0.0,0.08000000000000007,0.0,0.0009249535365989021,0.039067898205517634,,,,
SARS2-RBD_ACE2_deltaKd_6M0J,random,239181256,closed_form,3.459633239272274,,2.0477170176690365,,1.0,1.0,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,1,176831,exact,0.047378528529300766,0.0008073380672894992,0.11618493267943113,0.0006778821209026224,2.4158086404663193,1.3976689159549502,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,1_nested,67329,exact,0.05160057723879459,0.0012794411744487214,0.12709717987659142,0.0011370432198080358,2.6310888965121983,1.5289398850811178,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,1_samesite,109502,exact,0.04478253651489454,0.0010395722657737239,0.10947536854783893,0.0008417138406060625,2.2834402420871753,1.3169549282625264,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,1_sampled,3425,sampled,0.04664099174607899,0.005628563284682181,0.11636313640026823,0.0048251652966429205,2.378201990600294,1.39981265176972,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,1_nested_sampled,1331,sampled,0.04896088112570833,0.009759281601664128,0.1218142538200033,0.00790072939873753,2.4964920469233522,1.4653879135448906,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,1_samesite_sampled,2094,sampled,0.04516641067430899,0.00680231977129347,0.11289826663633948,0.006087032058667933,2.3030138029374587,1.3581313368591446,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,2,37465,sampled,0.057941635287595356,0.0020945216927037635,0.13109751273396147,0.001623074578020888,2.9544164311467456,1.5770626559024088,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,3,235785,sampled,0.04898456725772185,0.0007341932015028467,0.12271316329312192,0.0005929894671345988,2.4976997915315895,1.4762015173389544,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,4,937711,sampled,0.03636007858553997,0.00029842055000546314,0.1068455232306562,0.000255688136940434,1.8539831172818866,1.2853186999769055,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,5,2460848,sampled,0.025503399664697127,0.00014580911650695038,0.09075446693565499,0.00013183459628763965,1.3004062216313503,1.0917482542250705,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,6,4457911,sampled,0.01852440131283491,8.7916034705924e-05,0.08011562790974947,8.289147140457692e-05,0.9445504142944446,0.9637663010970895,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,7,5608372,sampled,0.01631178214977224,7.225153004670311e-05,0.07776726768288664,6.883747012262538e-05,0.8317300153054293,0.935516251655591,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,8,4537658,sampled,0.016890180727602257,8.039349908907922e-05,0.08081149079686999,7.749368135994803e-05,0.8612222837512727,0.9721373170684848,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,9,1720825,sampled,0.01777618279590604,0.0001346330393553806,0.084007068898273,0.00012868186111648962,0.9063991079060287,1.01057913631161,,,,
Z-domain_ZSPA-1_LL1_fitness_1LP1,random,1034010550,closed_form,0.019611871460214404,,0.08312765015600877,,1.0,1.0,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,1,30618,exact,0.17510634997231084,0.005193104479258629,0.2315576419688503,0.003112379845390636,1.424632551706975,1.0007225677701566,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,1_nested,8550,exact,0.2254664067125742,0.010678275069696066,0.29312927059414906,0.006533834962358036,1.834352565569032,1.2668166503311986,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,1_samesite,22068,exact,0.1555949087393377,0.005893696406230295,0.20770240249330635,0.0034851866112067696,1.26589111077347,0.8976273889638803,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,1_sampled,30618,exact_enum,0.17510634997231025,0.005193104479258632,0.2315576419688475,0.003112379845390637,1.4246325517069702,1.0007225677701446,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,1_nested_sampled,8550,exact_enum,0.22546640671257429,0.010678275069696062,0.2931292705941493,0.006533834962358036,1.8343525655690327,1.2668166503311995,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,1_samesite_sampled,22068,exact_enum,0.1555949087393371,0.0058936964062303,0.20770240249330504,0.0034851866112067652,1.2658911107734652,0.8976273889638746,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,2,313154,exact_enum,0.191928854586104,0.0017292390024178342,0.2396203043220907,0.0010209925718590593,1.561497306627857,1.0355669724056291,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,3,1575218,exact_enum,0.16254538814139916,0.0007009614790512054,0.22040239901437075,0.0004189747812999582,1.3224389127675802,0.9525129587994087,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,4,3487136,exact_enum,0.163478337445722,0.0004652195139937375,0.23269107059280547,0.00027970287236564684,1.330029214023022,1.0056209057965095,,,,
Z-domain_ZSPA-1_LL2_fitness_1LP1,5,2789398,exact_enum,0.11322353887933827,0.0003162810046861999,0.26337850811757213,0.00023730320239746634,0.9211655610003399,1.1382427921525722,,,,
